,ID,Date,TEMP,pH,TURB,FECALCOLI,NO3N,TP,Label,WQI
4204,1989-08-25IND00039,1989-08-25,0.0,82.0,5.0,98.0,97.0,98.0,2,67.19354838709677
4205,1989-08-26IND00033,1989-08-26,12.0,47.0,48.0,13.0,97.0,98.0,1,46.53225806451612
4206,1989-08-28IND00024,1989-08-28,10.0,55.0,84.0,98.0,97.0,98.0,3,74.20967741935482
4207,1989-08-29IND00048,1989-08-29,10.0,82.0,84.0,98.0,97.0,98.0,3,78.99999999999999
4208,1989-08-29IND00049,1989-08-29,0.0,90.0,84.0,98.0,97.0,98.0,3,78.80645161290322
4209,1989-09-01IND00030,1989-09-01,0.0,67.0,5.0,98.0,97.0,98.0,2,64.53225806451611
4210,1989-09-02IND00033,1989-09-02,15.0,67.0,76.0,27.0,97.0,98.0,2,57.79032258064516
4211,1989-09-04IND00018,1989-09-04,12.0,90.0,84.0,18.0,97.0,98.0,2,60.09677419354837
4212,1989-09-05IND00017,1989-09-05,10.0,55.0,84.0,22.0,97.0,98.0,2,54.59677419354838
4213,1989-09-05IND00019,1989-09-05,10.0,92.0,84.0,27.0,97.0,98.0,2,62.451612903225794
4214,1989-09-05IND00028,1989-09-05,10.0,67.0,84.0,98.0,97.0,95.0,3,75.99999999999999
4215,1989-09-06IND00020,1989-09-06,10.0,93.0,84.0,27.0,97.0,98.0,2,62.629032258064505
4216,1989-09-06IND00021,1989-09-06,10.0,93.0,84.0,37.0,97.0,98.0,2,65.20967741935483
4217,1989-09-06IND00022,1989-09-06,12.0,90.0,84.0,27.0,97.0,98.0,2,62.41935483870967
4218,1989-09-07IND00007,1989-09-07,12.0,67.0,5.0,2.0,97.0,98.0,1,41.69354838709677
4219,1989-09-07IND00044,1989-09-07,15.0,67.0,84.0,98.0,97.0,98.0,3,77.14516129032256
4220,1989-09-08IND00035,1989-09-08,12.0,90.0,84.0,45.0,97.0,98.0,2,67.06451612903224
4221,1989-09-08IND00042,1989-09-08,12.0,93.0,84.0,27.0,97.0,98.0,2,62.9516129032258
4222,1989-09-11IND00015,1989-09-11,0.0,92.0,57.0,98.0,97.0,98.0,3,75.6774193548387
4223,1989-09-11IND00047,1989-09-11,10.0,82.0,62.0,45.0,97.0,98.0,2,62.48387096774193
4224,1989-09-12IND00002,1989-09-12,12.0,82.0,57.0,2.0,97.0,39.0,1,44.40322580645161
4225,1989-09-12IND00003,1989-09-12,12.0,67.0,76.0,80.0,97.0,98.0,3,70.98387096774194
4226,1989-09-12IND00004,1989-09-12,12.0,47.0,76.0,18.0,97.0,98.0,2,51.43548387096774
4227,1989-09-12IND00005,1989-09-12,15.0,67.0,68.0,18.0,97.0,98.0,2,54.43548387096773
4228,1989-09-12IND00012,1989-09-12,12.0,82.0,84.0,98.0,97.0,95.0,3,78.98387096774192
4229,1989-09-12IND00036,1989-09-12,12.0,93.0,84.0,98.0,97.0,95.0,3,80.93548387096773
4230,1989-09-12IND00037,1989-09-12,15.0,67.0,84.0,98.0,97.0,95.0,3,76.8064516129032
4231,1989-09-12IND00046,1989-09-12,10.0,67.0,57.0,80.0,97.0,98.0,2,68.20967741935483
4232,1989-09-12IND00050,1989-09-12,0.0,82.0,76.0,13.0,97.0,98.0,2,54.41935483870967
4233,1989-09-12IND00051,1989-09-12,0.0,92.0,84.0,10.0,97.0,98.0,2,56.451612903225794
4234,1989-09-13IND00011,1989-09-13,0.0,90.0,84.0,98.0,97.0,78.0,3,76.54838709677418
4235,1989-09-13IND00025,1989-09-13,10.0,67.0,5.0,98.0,97.0,98.0,2,66.14516129032258
4236,1989-09-13IND00026,1989-09-13,0.0,67.0,76.0,98.0,97.0,98.0,3,73.69354838709675
4237,1989-09-14IND00001,1989-09-14,15.0,47.0,62.0,37.0,97.0,98.0,2,55.01612903225806
4238,1989-09-15IND00014,1989-09-15,0.0,67.0,5.0,98.0,97.0,98.0,2,64.53225806451611
4239,1989-09-15IND00043,1989-09-15,12.0,93.0,84.0,18.0,97.0,98.0,2,60.6290322580645
4240,1989-09-18IND00045,1989-09-18,15.0,82.0,84.0,98.0,97.0,97.0,3,79.69354838709677
4241,1989-09-19IND00049,1989-09-19,0.0,8.0,84.0,98.0,97.0,98.0,2,64.25806451612902
4242,1989-09-20IND00048,1989-09-20,0.0,90.0,84.0,98.0,97.0,98.0,3,78.80645161290322
4243,1989-09-21IND00013,1989-09-21,10.0,82.0,5.0,98.0,97.0,98.0,2,68.80645161290322
4244,1989-09-21IND00023,1989-09-21,0.0,92.0,84.0,98.0,97.0,98.0,3,79.16129032258063
4245,1989-09-22IND00027,1989-09-22,0.0,67.0,76.0,98.0,97.0,98.0,3,73.69354838709675
4246,1989-09-24IND00029,1989-09-24,12.0,67.0,39.0,13.0,97.0,98.0,1,48.91935483870967
4247,1989-09-25IND00039,1989-09-25,0.0,67.0,5.0,98.0,97.0,98.0,2,64.53225806451611
4248,1989-09-26IND00016,1989-09-26,0.0,93.0,76.0,98.0,97.0,98.0,3,78.30645161290322
4249,1989-09-27IND00031,1989-09-27,12.0,67.0,76.0,13.0,97.0,98.0,2,53.69354838709676
4250,1989-09-27IND00034,1989-09-27,10.0,67.0,48.0,18.0,97.0,98.0,2,51.048387096774185
4251,1989-09-27IND00038,1989-09-27,12.0,67.0,5.0,18.0,97.0,95.0,1,45.48387096774193
4252,1989-09-27IND00041,1989-09-27,12.0,67.0,57.0,98.0,97.0,98.0,3,73.1774193548387
4253,1989-09-28IND00008,1989-09-28,18.0,93.0,84.0,98.0,97.0,90.0,3,81.33870967741935
4254,1989-09-28IND00009,1989-09-28,15.0,93.0,84.0,98.0,97.0,95.0,3,81.41935483870965
4255,1989-09-28IND00010,1989-09-28,15.0,93.0,84.0,98.0,97.0,90.0,3,80.8548387096774
4256,1989-10-03IND00013,1989-10-03,15.0,47.0,45.0,98.0,97.0,98.0,2,68.56451612903224
4257,1989-10-04IND00018,1989-10-04,12.0,90.0,84.0,27.0,97.0,98.0,2,62.41935483870967
4258,1989-10-05IND00017,1989-10-05,10.0,55.0,84.0,27.0,97.0,98.0,2,55.88709677419354
4259,1989-10-05IND00019,1989-10-05,10.0,90.0,84.0,53.0,97.0,98.0,2,68.80645161290322
4260,1989-10-05IND00044,1989-10-05,12.0,90.0,68.0,98.0,97.0,98.0,3,78.6774193548387
4261,1989-10-07IND00004,1989-10-07,10.0,67.0,76.0,10.0,97.0,98.0,2,52.59677419354838
4262,1989-10-07IND00005,1989-10-07,12.0,67.0,68.0,13.0,97.0,98.0,2,52.66129032258065
4263,1989-10-07IND00035,1989-10-07,12.0,93.0,68.0,18.0,97.0,98.0,2,58.56451612903225
4264,1989-10-07IND00042,1989-10-07,12.0,93.0,68.0,22.0,97.0,98.0,2,59.596774193548384
4265,1989-10-08IND00045,1989-10-08,18.0,92.0,84.0,98.0,97.0,90.0,3,81.16129032258064
4266,1989-10-09IND00007,1989-10-09,0.0,93.0,53.0,10.0,97.0,98.0,2,52.62903225806451
4267,1989-10-09IND00011,1989-10-09,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
4268,1989-10-09IND00028,1989-10-09,15.0,67.0,84.0,98.0,97.0,98.0,3,77.14516129032256
4269,1989-10-11IND00001,1989-10-11,10.0,47.0,68.0,18.0,97.0,98.0,2,50.080645161290306
4270,1989-10-11IND00031,1989-10-11,10.0,67.0,39.0,10.0,97.0,98.0,1,47.82258064516129
4271,1989-10-11IND00036,1989-10-11,10.0,67.0,84.0,98.0,97.0,97.0,3,76.22580645161288
4272,1989-10-11IND00037,1989-10-11,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
4273,1989-10-11IND00047,1989-10-11,15.0,67.0,62.0,80.0,97.0,97.0,2,69.54838709677419
4274,1989-10-12IND00012,1989-10-12,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
4275,1989-10-12IND00020,1989-10-12,10.0,93.0,84.0,53.0,97.0,98.0,2,69.33870967741935
4276,1989-10-12IND00021,1989-10-12,10.0,93.0,84.0,27.0,97.0,98.0,2,62.629032258064505
4277,1989-10-12IND00022,1989-10-12,12.0,93.0,84.0,53.0,97.0,98.0,2,69.66129032258063
4278,1989-10-12IND00046,1989-10-12,12.0,67.0,84.0,80.0,97.0,98.0,3,72.01612903225805
4279,1989-10-13IND00002,1989-10-13,10.0,67.0,39.0,2.0,97.0,39.0,1,39.09677419354839
4280,1989-10-13IND00003,1989-10-13,0.0,67.0,76.0,80.0,97.0,98.0,2,69.04838709677419
4281,1989-10-16IND00025,1989-10-16,0.0,47.0,39.0,98.0,97.0,98.0,2,65.37096774193547
4282,1989-10-16IND00026,1989-10-16,0.0,67.0,76.0,98.0,97.0,98.0,3,73.69354838709675
4283,1989-10-16IND00043,1989-10-16,12.0,93.0,84.0,18.0,97.0,98.0,2,60.6290322580645
4284,1989-10-17IND00014,1989-10-17,0.0,67.0,25.0,98.0,97.0,98.0,2,67.11290322580643
4285,1989-10-17IND00038,1989-10-17,12.0,67.0,68.0,8.0,97.0,98.0,2,51.37096774193548
4286,1989-10-18IND00033,1989-10-18,10.0,47.0,76.0,13.0,97.0,98.0,1,49.82258064516128
4287,1989-10-18IND00050,1989-10-18,0.0,67.0,53.0,10.0,97.0,98.0,1,48.01612903225806
4288,1989-10-19IND00015,1989-10-19,0.0,92.0,62.0,98.0,97.0,98.0,3,76.32258064516128
4289,1989-10-23IND00023,1989-10-23,12.0,92.0,84.0,98.0,97.0,98.0,3,81.09677419354837
4290,1989-10-24IND00030,1989-10-24,0.0,82.0,34.0,98.0,97.0,98.0,3,70.93548387096773
4291,1989-10-24IND00034,1989-10-24,12.0,47.0,68.0,8.0,97.0,98.0,1,47.82258064516128
4292,1989-10-24IND00041,1989-10-24,12.0,67.0,62.0,8.0,97.0,98.0,2,50.59677419354838
4293,1989-10-25IND00024,1989-10-25,10.0,90.0,84.0,98.0,97.0,98.0,3,80.41935483870967
4294,1989-10-25IND00027,1989-10-25,0.0,67.0,76.0,98.0,97.0,98.0,3,73.69354838709675
4295,1989-10-26IND00029,1989-10-26,12.0,47.0,34.0,8.0,97.0,98.0,1,43.43548387096774
4296,1989-10-26IND00048,1989-10-26,0.0,82.0,84.0,98.0,97.0,98.0,3,77.38709677419352
4297,1989-10-26IND00049,1989-10-26,0.0,90.0,84.0,98.0,97.0,98.0,3,78.80645161290322
4298,1989-10-27IND00009,1989-10-27,18.0,90.0,84.0,98.0,97.0,95.0,3,81.37096774193547
4299,1989-10-30IND00016,1989-10-30,0.0,67.0,76.0,98.0,97.0,98.0,3,73.69354838709675
4300,1989-10-30IND00039,1989-10-30,0.0,47.0,39.0,98.0,97.0,98.0,2,65.37096774193547
4301,1989-11-01IND00005,1989-11-01,18.0,67.0,68.0,2.0,97.0,98.0,2,50.79032258064515
4302,1989-11-05IND00029,1989-11-05,12.0,82.0,45.0,10.0,97.0,98.0,2,51.580645161290306
4303,1989-11-06IND00017,1989-11-06,10.0,55.0,84.0,18.0,97.0,98.0,2,53.56451612903225
4304,1989-11-06IND00019,1989-11-06,12.0,90.0,84.0,45.0,97.0,98.0,2,67.06451612903224
4305,1989-11-07IND00047,1989-11-07,12.0,90.0,76.0,27.0,97.0,98.0,2,61.387096774193544
4306,1989-11-08IND00001,1989-11-08,12.0,67.0,68.0,18.0,97.0,98.0,2,53.9516129032258
4307,1989-11-08IND00007,1989-11-08,10.0,67.0,68.0,2.0,97.0,98.0,1,49.5
4308,1989-11-08IND00013,1989-11-08,12.0,67.0,62.0,98.0,97.0,98.0,3,73.82258064516128
4309,1989-11-08IND00027,1989-11-08,10.0,67.0,76.0,98.0,97.0,98.0,3,75.30645161290322
4310,1989-11-08IND00028,1989-11-08,12.0,90.0,84.0,98.0,97.0,97.0,3,80.62903225806451
4311,1989-11-08IND00035,1989-11-08,12.0,93.0,84.0,22.0,97.0,98.0,2,61.661290322580626
4312,1989-11-08IND00042,1989-11-08,12.0,93.0,84.0,18.0,97.0,98.0,2,60.6290322580645
4313,1989-11-08IND00044,1989-11-08,12.0,82.0,76.0,98.0,97.0,98.0,3,78.29032258064515
4314,1989-11-08IND00046,1989-11-08,12.0,92.0,68.0,80.0,97.0,97.0,3,74.27419354838709
4315,1989-11-08IND00050,1989-11-08,0.0,67.0,53.0,2.0,97.0,98.0,1,45.9516129032258
4316,1989-11-08IND00051,1989-11-08,0.0,67.0,57.0,8.0,97.0,98.0,1,48.01612903225806
4317,1989-11-09IND00002,1989-11-09,18.0,82.0,39.0,2.0,97.0,50.0,1,44.29032258064515
4318,1989-11-09IND00003,1989-11-09,10.0,93.0,84.0,98.0,97.0,98.0,3,80.9516129032258
4319,1989-11-09IND00004,1989-11-09,12.0,47.0,76.0,2.0,97.0,98.0,1,47.30645161290322
4320,1989-11-09IND00012,1989-11-09,12.0,67.0,84.0,98.0,97.0,90.0,3,75.75806451612901
4321,1989-11-09IND00014,1989-11-09,12.0,47.0,53.0,98.0,97.0,98.0,2,69.11290322580645
4322,1989-11-09IND00025,1989-11-09,12.0,47.0,62.0,98.0,97.0,98.0,3,70.27419354838709
4323,1989-11-09IND00026,1989-11-09,10.0,82.0,76.0,98.0,97.0,98.0,3,77.96774193548386
4324,1989-11-09IND00033,1989-11-09,15.0,67.0,76.0,22.0,97.0,98.0,2,56.49999999999999
4325,1989-11-10IND00020,1989-11-10,10.0,93.0,84.0,22.0,97.0,98.0,2,61.338709677419345
4326,1989-11-10IND00021,1989-11-10,10.0,90.0,84.0,22.0,97.0,98.0,2,60.80645161290322
4327,1989-11-10IND00022,1989-11-10,12.0,90.0,84.0,27.0,97.0,98.0,2,62.41935483870967
4328,1989-11-13IND00011,1989-11-13,10.0,90.0,84.0,98.0,97.0,97.0,3,80.30645161290322
4329,1989-11-13IND00018,1989-11-13,10.0,92.0,84.0,22.0,97.0,98.0,2,61.16129032258064
4330,1989-11-15IND00043,1989-11-15,12.0,93.0,84.0,22.0,97.0,98.0,2,61.661290322580626
4331,1989-11-16IND00036,1989-11-16,15.0,67.0,84.0,98.0,97.0,95.0,3,76.8064516129032
4332,1989-11-16IND00037,1989-11-16,12.0,67.0,84.0,98.0,97.0,95.0,3,76.32258064516128
4333,1989-11-16IND00041,1989-11-16,12.0,67.0,68.0,22.0,97.0,98.0,2,54.98387096774193
4334,1989-11-17IND00031,1989-11-17,12.0,67.0,48.0,10.0,97.0,98.0,1,49.30645161290322
4335,1989-11-17IND00034,1989-11-17,12.0,47.0,68.0,8.0,97.0,98.0,1,47.82258064516128
4336,1989-11-21IND00045,1989-11-21,10.0,82.0,84.0,98.0,97.0,98.0,3,78.99999999999999
4337,1989-11-23IND00015,1989-11-23,12.0,90.0,68.0,98.0,97.0,98.0,3,78.6774193548387
4338,1989-11-24IND00009,1989-11-24,12.0,93.0,84.0,98.0,97.0,98.0,3,81.27419354838709
4339,1989-11-24IND00010,1989-11-24,12.0,93.0,84.0,98.0,97.0,98.0,3,81.27419354838709
4340,1989-11-24IND00016,1989-11-24,12.0,93.0,76.0,98.0,97.0,98.0,3,80.24193548387096
4341,1989-11-25IND00008,1989-11-25,21.0,93.0,84.0,98.0,97.0,98.0,3,82.7258064516129
4342,1989-11-25IND00030,1989-11-25,12.0,67.0,62.0,98.0,97.0,98.0,3,73.82258064516128
4343,1989-11-28IND00039,1989-11-28,12.0,67.0,53.0,98.0,97.0,98.0,3,72.66129032258064
4344,1989-11-29IND00024,1989-11-29,12.0,90.0,84.0,98.0,97.0,98.0,3,80.74193548387096
4345,1989-11-29IND00038,1989-11-29,12.0,47.0,62.0,8.0,97.0,98.0,1,47.048387096774185
4346,1989-11-30IND00023,1989-11-30,18.0,93.0,84.0,98.0,97.0,98.0,3,82.24193548387096
4347,1989-11-30IND00048,1989-11-30,12.0,90.0,84.0,98.0,97.0,98.0,3,80.74193548387096
4348,1989-11-30IND00049,1989-11-30,10.0,92.0,84.0,98.0,97.0,98.0,3,80.77419354838707
4349,1989-12-05IND00018,1989-12-05,12.0,92.0,84.0,37.0,97.0,98.0,2,65.35483870967741
4350,1989-12-05IND00028,1989-12-05,15.0,47.0,84.0,98.0,97.0,97.0,3,73.48387096774192
4351,1989-12-06IND00013,1989-12-06,10.0,47.0,68.0,98.0,97.0,98.0,3,70.7258064516129
4352,1989-12-06IND00017,1989-12-06,10.0,55.0,84.0,27.0,97.0,98.0,2,55.88709677419354
4353,1989-12-06IND00019,1989-12-06,12.0,90.0,84.0,37.0,97.0,98.0,2,65.0
4354,1989-12-07IND00025,1989-12-07,10.0,90.0,62.0,98.0,97.0,98.0,3,77.5806451612903
4355,1989-12-07IND00026,1989-12-07,10.0,67.0,68.0,98.0,97.0,98.0,3,74.27419354838709
4356,1989-12-07IND00043,1989-12-07,10.0,93.0,84.0,37.0,97.0,98.0,2,65.20967741935483
4357,1989-12-07IND00044,1989-12-07,18.0,67.0,76.0,98.0,97.0,98.0,3,76.59677419354837
4358,1989-12-07IND00046,1989-12-07,12.0,82.0,76.0,80.0,97.0,98.0,3,73.64516129032256
4359,1989-12-09IND00011,1989-12-09,15.0,82.0,84.0,98.0,97.0,95.0,3,79.46774193548386
4360,1989-12-11IND00004,1989-12-11,15.0,47.0,76.0,18.0,97.0,98.0,2,51.919354838709666
4361,1989-12-11IND00005,1989-12-11,23.0,47.0,76.0,2.0,97.0,98.0,1,49.08064516129031
4362,1989-12-11IND00036,1989-12-11,15.0,82.0,84.0,98.0,97.0,97.0,3,79.69354838709677
4363,1989-12-11IND00037,1989-12-11,15.0,67.0,84.0,98.0,97.0,97.0,3,77.03225806451611
4364,1989-12-11IND00045,1989-12-11,89.0,47.0,84.0,98.0,97.0,98.0,3,85.53225806451611
4365,1989-12-12IND00007,1989-12-12,18.0,47.0,62.0,3.0,97.0,98.0,1,46.7258064516129
4366,1989-12-12IND00012,1989-12-12,18.0,90.0,84.0,98.0,97.0,97.0,3,81.59677419354838
4367,1989-12-12IND00033,1989-12-12,12.0,47.0,84.0,98.0,97.0,98.0,3,73.11290322580643
4368,1989-12-13IND00002,1989-12-13,21.0,82.0,39.0,2.0,97.0,50.0,1,44.77419354838709
4369,1989-12-13IND00003,1989-12-13,12.0,82.0,84.0,71.0,97.0,98.0,3,72.35483870967741
4370,1989-12-13IND00035,1989-12-13,12.0,93.0,84.0,37.0,97.0,98.0,2,65.53225806451613
4371,1989-12-13IND00042,1989-12-13,12.0,93.0,84.0,22.0,97.0,98.0,2,61.661290322580626
4372,1989-12-13IND00047,1989-12-13,12.0,90.0,62.0,80.0,97.0,90.0,3,72.35483870967741
4373,1989-12-14IND00030,1989-12-14,10.0,47.0,57.0,98.0,97.0,98.0,2,69.30645161290322
4374,1989-12-14IND00038,1989-12-14,12.0,67.0,62.0,27.0,97.0,98.0,2,55.49999999999999
4375,1989-12-15IND00001,1989-12-15,21.0,67.0,84.0,27.0,97.0,98.0,2,59.79032258064515
4376,1989-12-15IND00009,1989-12-15,89.0,47.0,84.0,98.0,97.0,98.0,3,85.53225806451611
4377,1989-12-15IND00010,1989-12-15,89.0,47.0,84.0,98.0,97.0,90.0,3,84.6290322580645
4378,1989-12-15IND00020,1989-12-15,10.0,90.0,84.0,27.0,97.0,98.0,2,62.09677419354838
4379,1989-12-15IND00021,1989-12-15,10.0,90.0,84.0,22.0,97.0,98.0,2,60.80645161290322
4380,1989-12-15IND00022,1989-12-15,12.0,93.0,84.0,27.0,97.0,98.0,2,62.9516129032258
4381,1989-12-16IND00008,1989-12-16,89.0,92.0,84.0,98.0,97.0,97.0,4,93.4032258064516
4382,1989-12-18IND00014,1989-12-18,10.0,82.0,68.0,98.0,97.0,98.0,3,76.93548387096773
4383,1989-12-19IND00024,1989-12-19,15.0,93.0,84.0,98.0,97.0,98.0,3,81.75806451612901
4384,1989-12-20IND00034,1989-12-20,18.0,67.0,68.0,8.0,97.0,98.0,2,52.33870967741935
4385,1989-12-20IND00041,1989-12-20,89.0,67.0,76.0,10.0,97.0,98.0,2,65.33870967741935
4386,1989-12-20IND00048,1989-12-20,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
4387,1989-12-20IND00049,1989-12-20,15.0,93.0,84.0,98.0,97.0,98.0,3,81.75806451612901
4388,1989-12-20IND00050,1989-12-20,0.0,67.0,62.0,5.0,97.0,98.0,1,47.887096774193544
4389,1989-12-20IND00051,1989-12-20,10.0,67.0,62.0,2.0,97.0,98.0,1,48.7258064516129
4390,1989-12-22IND00023,1989-12-22,10.0,93.0,84.0,98.0,97.0,98.0,3,80.9516129032258
4391,1989-12-22IND00031,1989-12-22,12.0,67.0,76.0,18.0,97.0,98.0,2,54.98387096774193
4392,1989-12-27IND00016,1989-12-27,10.0,93.0,76.0,98.0,97.0,98.0,3,79.91935483870967
4393,1989-12-27IND00027,1989-12-27,10.0,67.0,76.0,98.0,97.0,98.0,3,75.30645161290322
4394,1989-12-27IND00029,1989-12-27,15.0,82.0,68.0,8.0,97.0,98.0,2,54.516129032258064
4395,1989-12-27IND00039,1989-12-27,10.0,47.0,62.0,98.0,97.0,98.0,2,69.9516129032258
4396,1989-12-28IND00015,1989-12-28,10.0,90.0,62.0,98.0,97.0,98.0,3,77.5806451612903
4397,1990-01-05IND00017,1990-01-05,10.0,8.0,84.0,27.0,97.0,98.0,1,47.548387096774185
4398,1990-01-05IND00019,1990-01-05,10.0,90.0,84.0,53.0,97.0,98.0,2,68.80645161290322
4399,1990-01-05IND00030,1990-01-05,10.0,67.0,62.0,98.0,97.0,98.0,3,73.49999999999999
4400,1990-01-06IND00043,1990-01-06,12.0,93.0,84.0,27.0,97.0,98.0,2,62.9516129032258
4401,1990-01-08IND00002,1990-01-08,15.0,82.0,39.0,2.0,97.0,26.0,1,41.096774193548384
4402,1990-01-08IND00003,1990-01-08,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
4403,1990-01-08IND00007,1990-01-08,18.0,47.0,84.0,2.0,97.0,98.0,1,49.30645161290322
4404,1990-01-08IND00047,1990-01-08,12.0,93.0,76.0,80.0,97.0,98.0,3,75.59677419354837
4405,1990-01-09IND00013,1990-01-09,0.0,47.0,62.0,98.0,97.0,98.0,2,68.33870967741935
4406,1990-01-09IND00020,1990-01-09,0.0,93.0,84.0,18.0,97.0,98.0,2,58.69354838709676
4407,1990-01-09IND00021,1990-01-09,0.0,93.0,84.0,18.0,97.0,98.0,2,58.69354838709676
4408,1990-01-09IND00022,1990-01-09,12.0,90.0,84.0,18.0,97.0,98.0,2,60.09677419354837
4409,1990-01-09IND00028,1990-01-09,15.0,90.0,76.0,98.0,97.0,98.0,3,80.19354838709675
4410,1990-01-09IND00034,1990-01-09,12.0,67.0,76.0,13.0,97.0,98.0,2,53.69354838709676
4411,1990-01-09IND00041,1990-01-09,12.0,47.0,76.0,10.0,97.0,98.0,1,49.37096774193547
4412,1990-01-09IND00046,1990-01-09,18.0,93.0,76.0,53.0,97.0,98.0,2,69.59677419354837
4413,1990-01-10IND00001,1990-01-10,18.0,67.0,76.0,37.0,97.0,97.0,2,60.74193548387096
4414,1990-01-10IND00012,1990-01-10,12.0,82.0,84.0,98.0,97.0,98.0,3,79.32258064516128
4415,1990-01-10IND00036,1990-01-10,12.0,90.0,76.0,98.0,97.0,98.0,3,79.70967741935483
4416,1990-01-10IND00037,1990-01-10,12.0,93.0,76.0,98.0,97.0,98.0,3,80.24193548387096
4417,1990-01-11IND00004,1990-01-11,15.0,47.0,84.0,10.0,97.0,98.0,2,50.88709677419354
4418,1990-01-11IND00005,1990-01-11,18.0,47.0,84.0,2.0,97.0,98.0,1,49.30645161290322
4419,1990-01-11IND00035,1990-01-11,12.0,93.0,84.0,22.0,97.0,98.0,2,61.661290322580626
4420,1990-01-11IND00042,1990-01-11,10.0,93.0,84.0,22.0,97.0,98.0,2,61.338709677419345
4421,1990-01-15IND00011,1990-01-15,15.0,90.0,84.0,98.0,97.0,98.0,3,81.22580645161288
4422,1990-01-15IND00018,1990-01-15,10.0,93.0,84.0,37.0,97.0,98.0,2,65.20967741935483
4423,1990-01-15IND00033,1990-01-15,15.0,47.0,84.0,27.0,97.0,98.0,2,55.27419354838709
4424,1990-01-16IND00029,1990-01-16,12.0,47.0,48.0,8.0,97.0,98.0,1,45.24193548387096
4425,1990-01-17IND00008,1990-01-17,15.0,82.0,84.0,98.0,97.0,98.0,3,79.80645161290322
4426,1990-01-17IND00009,1990-01-17,15.0,90.0,84.0,98.0,97.0,98.0,3,81.22580645161288
4427,1990-01-17IND00010,1990-01-17,18.0,90.0,84.0,98.0,97.0,98.0,3,81.70967741935483
4428,1990-01-17IND00015,1990-01-17,10.0,92.0,62.0,98.0,97.0,98.0,3,77.93548387096773
4429,1990-01-17IND00038,1990-01-17,12.0,90.0,62.0,13.0,97.0,98.0,2,55.967741935483865
4430,1990-01-17IND00044,1990-01-17,18.0,67.0,48.0,98.0,97.0,98.0,3,72.98387096774192
4431,1990-01-19IND00050,1990-01-19,12.0,82.0,84.0,13.0,97.0,98.0,2,57.38709677419354
4432,1990-01-19IND00051,1990-01-19,12.0,67.0,84.0,13.0,97.0,98.0,2,54.7258064516129
4433,1990-01-21IND00025,1990-01-21,0.0,67.0,68.0,98.0,97.0,98.0,3,72.66129032258064
4434,1990-01-21IND00026,1990-01-21,0.0,67.0,76.0,98.0,97.0,98.0,3,73.69354838709675
4435,1990-01-24IND00031,1990-01-24,10.0,82.0,84.0,10.0,97.0,98.0,2,56.290322580645146
4436,1990-01-25IND00045,1990-01-25,18.0,82.0,84.0,98.0,97.0,98.0,3,80.29032258064515
4437,1990-01-27IND00027,1990-01-27,10.0,82.0,76.0,98.0,97.0,98.0,3,77.96774193548386
4438,1990-01-29IND00014,1990-01-29,0.0,67.0,62.0,98.0,97.0,98.0,3,71.88709677419354
4439,1990-01-29IND00016,1990-01-29,10.0,67.0,76.0,98.0,97.0,98.0,3,75.30645161290322
4440,1990-01-29IND00039,1990-01-29,10.0,67.0,57.0,98.0,97.0,98.0,3,72.85483870967741
4441,1990-02-04IND00013,1990-02-04,0.0,67.0,68.0,98.0,97.0,98.0,3,72.66129032258064
4442,1990-02-04IND00045,1990-02-04,18.0,82.0,84.0,98.0,97.0,98.0,3,80.29032258064515
4443,1990-02-06IND00018,1990-02-06,12.0,92.0,84.0,27.0,97.0,98.0,2,62.77419354838709
4444,1990-02-07IND00004,1990-02-07,15.0,47.0,76.0,53.0,97.0,98.0,2,60.951612903225794
4445,1990-02-07IND00005,1990-02-07,18.0,47.0,68.0,22.0,97.0,98.0,2,52.40322580645161
4446,1990-02-07IND00008,1990-02-07,18.0,82.0,84.0,98.0,97.0,90.0,3,79.38709677419354
4447,1990-02-07IND00009,1990-02-07,15.0,93.0,84.0,98.0,97.0,97.0,3,81.64516129032256
4448,1990-02-07IND00010,1990-02-07,18.0,90.0,84.0,98.0,97.0,98.0,3,81.70967741935483
4449,1990-02-07IND00017,1990-02-07,10.0,55.0,84.0,22.0,97.0,98.0,2,54.59677419354838
4450,1990-02-07IND00019,1990-02-07,10.0,90.0,84.0,45.0,97.0,98.0,2,66.74193548387096
4451,1990-02-07IND00020,1990-02-07,0.0,82.0,84.0,37.0,97.0,98.0,2,61.64516129032257
4452,1990-02-07IND00021,1990-02-07,0.0,82.0,84.0,18.0,97.0,98.0,2,56.74193548387096
4453,1990-02-07IND00022,1990-02-07,12.0,90.0,84.0,18.0,97.0,98.0,2,60.09677419354837
4454,1990-02-07IND00028,1990-02-07,12.0,90.0,84.0,98.0,97.0,98.0,3,80.74193548387096
4455,1990-02-07IND00034,1990-02-07,12.0,67.0,76.0,8.0,97.0,98.0,2,52.40322580645161
4456,1990-02-07IND00041,1990-02-07,12.0,67.0,62.0,10.0,97.0,98.0,2,51.11290322580645
